county,precinct,precinct_code,office,district,party,candidate,votes
Cuyahoga,CLEVELAND-06-G,APB,State Senate,8,D,Charles Ballard,0
Cuyahoga,CLEVELAND-06-G,APB,State Senate,24,R,Bill Reineke,0
Cuyahoga,CLEVELAND-06-G,APB,State House,6,R,Thomas F. Patton,0
Cuyahoga,CLEVELAND-06-G,APB,State House,7,D,Kent Smith,0
Cuyahoga,CLEVELAND-06-G,APB,State House,8,R,Dustin D. Russell,0
Cuyahoga,CLEVELAND-06-G,APB,State House,9,D,Terrence Upchurch,0
Cuyahoga,CLEVELAND-06-G,APB,State House,10,D,Juanita Brent,0
Cuyahoga,CLEVELAND-06-G,APB,State House,11,R,Jerry V. Powell,0
Cuyahoga,CLEVELAND-06-G,APB,State House,12,R,Daniel Harrington,0
Cuyahoga,CLEVELAND-06-G,APB,State House,13,R,Lynn McMahan,0
Cuyahoga,CLEVELAND-06-G,APB,State House,14,D,Jeffrey A. Crossman,0
Cuyahoga,CLEVELAND-06-G,APB,State House,15,R,Dave Greenspan,0
Cuyahoga,CLEVELAND-06-G,APB,State House,16,R,Tim D. Haske,0
Cuyahoga,CLEVELAND-09-R,APD,U.S. House,9,R,Rob Weber (R),0
Cuyahoga,CLEVELAND-09-R,APD,U.S. House,11,R,Troy Balderson (R),0
Cuyahoga,CLEVELAND-09-R,APD,U.S. House,14,,Shane Hoffman (WI)*,0
Cuyahoga,CLEVELAND-09-R,APD,U.S. House,16,R,Theresa Gavarone (R),0
Cuyahoga,CLEVELAND-09-R,APD,State Senate,8,D,Charles Ballard,0
Cuyahoga,CLEVELAND-09-R,APD,State Senate,24,R,Bill Reineke,0
Cuyahoga,CLEVELAND-09-R,APD,State House,6,R,Thomas F. Patton,0
Cuyahoga,CLEVELAND-09-R,APD,State House,7,D,Kent Smith,0
Cuyahoga,CLEVELAND-09-R,APD,State House,8,R,Dustin D. Russell,0
Cuyahoga,CLEVELAND-09-R,APD,State House,9,D,Terrence Upchurch,310
Cuyahoga,CLEVELAND-09-R,APD,State House,10,D,Juanita Brent,0
Cuyahoga,CLEVELAND-09-R,APD,State House,11,R,Jerry V. Powell,0
Cuyahoga,CLEVELAND-09-R,APD,State House,12,R,Daniel Harrington,0
Cuyahoga,CLEVELAND-09-R,APD,State House,13,R,Lynn McMahan,0
Cuyahoga,CLEVELAND-09-R,APD,State House,14,D,Jeffrey A. Crossman,0
Cuyahoga,CLEVELAND-09-R,APD,State House,15,R,Dave Greenspan,0
Cuyahoga,CLEVELAND-09-R,APD,State House,16,R,Tim D. Haske,0
Cuyahoga,CLEVELAND-06-D,APL,U.S. House,9,R,Rob Weber (R),0
Cuyahoga,CLEVELAND-06-D,APL,U.S. House,11,R,Troy Balderson (R),0
Cuyahoga,CLEVELAND-06-D,APL,U.S. House,14,,Shane Hoffman (WI)*,0
Cuyahoga,CLEVELAND-06-D,APL,U.S. House,16,R,Theresa Gavarone (R),0
Cuyahoga,CLEVELAND-06-D,APL,State Senate,8,D,Charles Ballard,0
Cuyahoga,CLEVELAND-06-D,APL,State Senate,24,R,Bill Reineke,0
Cuyahoga,CLEVELAND-06-D,APL,State House,6,R,Thomas F. Patton,0
Cuyahoga,CLEVELAND-06-D,APL,State House,7,D,Kent Smith,0
Cuyahoga,CLEVELAND-06-D,APL,State House,8,R,Dustin D. Russell,0
Cuyahoga,CLEVELAND-06-D,APL,State House,9,D,Terrence Upchurch,260
Cuyahoga,CLEVELAND-06-D,APL,State House,10,D,Juanita Brent,0
Cuyahoga,CLEVELAND-06-D,APL,State House,11,R,Jerry V. Powell,0
Cuyahoga,CLEVELAND-06-D,APL,State House,12,R,Daniel Harrington,0
Cuyahoga,CLEVELAND-06-D,APL,State House,13,R,Lynn McMahan,0
Cuyahoga,CLEVELAND-06-D,APL,State House,14,D,Jeffrey A. Crossman,0
Cuyahoga,CLEVELAND-06-D,APL,State House,15,R,Dave Greenspan,0
Cuyahoga,CLEVELAND-06-D,APL,State House,16,R,Tim D. Haske,0
Cuyahoga,CLEVELAND-05-I,APN,U.S. House,9,R,Rob Weber (R),0
Cuyahoga,CLEVELAND-05-I,APN,U.S. House,11,R,Troy Balderson (R),0
Cuyahoga,CLEVELAND-05-I,APN,U.S. House,14,,Shane Hoffman (WI)*,0
Cuyahoga,CLEVELAND-05-I,APN,U.S. House,16,R,Theresa Gavarone (R),0
Cuyahoga,CLEVELAND-05-I,APN,State Senate,8,D,Charles Ballard,0
Cuyahoga,CLEVELAND-05-I,APN,State Senate,24,R,Bill Reineke,0
Cuyahoga,CLEVELAND-05-I,APN,State House,6,R,Thomas F. Patton,0
Cuyahoga,CLEVELAND-05-I,APN,State House,7,D,Kent Smith,0
Cuyahoga,CLEVELAND-05-I,APN,State House,8,R,Dustin D. Russell,0
Cuyahoga,CLEVELAND-05-I,APN,State House,9,D,Terrence Upchurch,0
Cuyahoga,CLEVELAND-05-I,APN,State House,10,D,Juanita Brent,0
Cuyahoga,CLEVELAND-05-I,APN,State House,11,R,Jerry V. Powell,0
Cuyahoga,CLEVELAND-05-I,APN,State House,12,R,Daniel Harrington,0
Cuyahoga,CLEVELAND-05-I,APN,State House,13,R,Lynn McMahan,0
Cuyahoga,CLEVELAND-05-I,APN,State House,14,D,Jeffrey A. Crossman,0
Cuyahoga,CLEVELAND-05-I,APN,State House,15,R,Dave Greenspan,0
Cuyahoga,CLEVELAND-05-I,APN,State House,16,R,Tim D. Haske,0
Cuyahoga,CLEVELAND-06-H,APP,U.S. House,9,R,Rob Weber (R),0
Cuyahoga,CLEVELAND-06-H,APP,U.S. House,11,R,Troy Balderson (R),0
Cuyahoga,CLEVELAND-06-H,APP,U.S. House,14,,Shane Hoffman (WI)*,0
Cuyahoga,CLEVELAND-06-H,APP,U.S. House,16,R,Theresa Gavarone (R),0
Cuyahoga,CLEVELAND-06-H,APP,State Senate,8,D,Charles Ballard,0
Cuyahoga,CLEVELAND-06-H,APP,State Senate,24,R,Bill Reineke,0
Cuyahoga,CLEVELAND-06-H,APP,State House,6,R,Thomas F. Patton,0
Cuyahoga,CLEVELAND-06-H,APP,State House,7,D,Kent Smith,0
Cuyahoga,CLEVELAND-06-H,APP,State House,8,R,Dustin D. Russell,0
Cuyahoga,CLEVELAND-06-H,APP,State House,9,D,Terrence Upchurch,0
Cuyahoga,CLEVELAND-06-H,APP,State House,10,D,Juanita Brent,0
Cuyahoga,CLEVELAND-06-H,APP,State House,11,R,Jerry V. Powell,0
Cuyahoga,CLEVELAND-06-H,APP,State House,12,R,Daniel Harrington,0
Cuyahoga,CLEVELAND-06-H,APP,State House,13,R,Lynn McMahan,0
Cuyahoga,CLEVELAND-06-H,APP,State House,14,D,Jeffrey A. Crossman,0
Cuyahoga,CLEVELAND-06-H,APP,State House,15,R,Dave Greenspan,0
Cuyahoga,CLEVELAND-06-H,APP,State House,16,R,Tim D. Haske,0
Cuyahoga,CLEVELAND-06-I,APR,U.S. House,9,R,Rob Weber (R),0
Cuyahoga,CLEVELAND-06-I,APR,U.S. House,11,R,Troy Balderson (R),0
Cuyahoga,CLEVELAND-06-I,APR,U.S. House,14,,Shane Hoffman (WI)*,0
Cuyahoga,CLEVELAND-06-I,APR,U.S. House,16,R,Theresa Gavarone (R),0
Cuyahoga,CLEVELAND-06-I,APR,State Senate,8,D,Charles Ballard,0
Cuyahoga,CLEVELAND-06-I,APR,State Senate,24,R,Bill Reineke,0
Cuyahoga,CLEVELAND-06-I,APR,State House,6,R,Thomas F. Patton,0
Cuyahoga,CLEVELAND-06-I,APR,State House,7,D,Kent Smith,0
Cuyahoga,CLEVELAND-06-I,APR,State House,8,R,Dustin D. Russell,0
Cuyahoga,CLEVELAND-06-I,APR,State House,9,D,Terrence Upchurch,0
Cuyahoga,CLEVELAND-06-I,APR,State House,10,D,Juanita Brent,0
Cuyahoga,CLEVELAND-06-I,APR,State House,11,R,Jerry V. Powell,0
Cuyahoga,CLEVELAND-06-I,APR,State House,12,R,Daniel Harrington,0
Cuyahoga,CLEVELAND-06-I,APR,State House,13,R,Lynn McMahan,0
Cuyahoga,CLEVELAND-06-I,APR,State House,14,D,Jeffrey A. Crossman,0
Cuyahoga,CLEVELAND-06-I,APR,State House,15,R,Dave Greenspan,0
Cuyahoga,CLEVELAND-06-I,APR,State House,16,R,Tim D. Haske,0
Cuyahoga,CLEVELAND-06-M,APT,U.S. House,9,R,Rob Weber (R),0
Cuyahoga,CLEVELAND-06-M,APT,U.S. House,11,R,Troy Balderson (R),0
Cuyahoga,CLEVELAND-06-M,APT,U.S. House,14,,Shane Hoffman (WI)*,0
Cuyahoga,CLEVELAND-06-M,APT,U.S. House,16,R,Theresa Gavarone (R),0
Cuyahoga,CLEVELAND-06-M,APT,State Senate,8,D,Charles Ballard,0
Cuyahoga,CLEVELAND-06-M,APT,State Senate,24,R,Bill Reineke,0
Cuyahoga,CLEVELAND-06-M,APT,State House,6,R,Thomas F. Patton,0
Cuyahoga,CLEVELAND-06-M,APT,State House,7,D,Kent Smith,0
Cuyahoga,CLEVELAND-06-M,APT,State House,8,R,Dustin D. Russell,0
Cuyahoga,CLEVELAND-06-M,APT,State House,9,D,Terrence Upchurch,0
Cuyahoga,CLEVELAND-06-M,APT,State House,10,D,Juanita Brent,0
Cuyahoga,CLEVELAND-06-M,APT,State House,11,R,Jerry V. Powell,0
Cuyahoga,CLEVELAND-06-M,APT,State House,12,R,Daniel Harrington,0
Cuyahoga,CLEVELAND-06-M,APT,State House,13,R,Lynn McMahan,0
Cuyahoga,CLEVELAND-06-M,APT,State House,14,D,Jeffrey A. Crossman,0
Cuyahoga,CLEVELAND-06-M,APT,State House,15,R,Dave Greenspan,0
Cuyahoga,CLEVELAND-06-M,APT,State House,16,R,Tim D. Haske,0
Cuyahoga,CLEVELAND-06-K,APV,U.S. House,9,R,Rob Weber (R),0
Cuyahoga,CLEVELAND-06-K,APV,U.S. House,11,R,Troy Balderson (R),0
Cuyahoga,CLEVELAND-06-K,APV,U.S. House,14,,Shane Hoffman (WI)*,0
Cuyahoga,CLEVELAND-06-K,APV,U.S. House,16,R,Theresa Gavarone (R),0
Cuyahoga,CLEVELAND-06-K,APV,State Senate,8,D,Charles Ballard,0
Cuyahoga,CLEVELAND-06-K,APV,State Senate,24,R,Bill Reineke,0
Cuyahoga,CLEVELAND-06-K,APV,State House,6,R,Thomas F. Patton,0
Cuyahoga,CLEVELAND-06-K,APV,State House,7,D,Kent Smith,0
Cuyahoga,CLEVELAND-06-K,APV,State House,8,R,Dustin D. Russell,0
Cuyahoga,CLEVELAND-06-K,APV,State House,9,D,Terrence Upchurch,0
Cuyahoga,CLEVELAND-06-K,APV,State House,10,D,Juanita Brent,0
Cuyahoga,CLEVELAND-06-K,APV,State House,11,R,Jerry V. Powell,0
Cuyahoga,CLEVELAND-06-K,APV,State House,12,R,Daniel Harrington,0
Cuyahoga,CLEVELAND-06-K,APV,State House,13,R,Lynn McMahan,0
Cuyahoga,CLEVELAND-06-K,APV,State House,14,D,Jeffrey A. Crossman,0
Cuyahoga,CLEVELAND-06-K,APV,State House,15,R,Dave Greenspan,0
Cuyahoga,CLEVELAND-06-K,APV,State House,16,R,Tim D. Haske,0
Cuyahoga,CLEVELAND-06-J,APX,U.S. House,9,R,Rob Weber (R),0
Cuyahoga,CLEVELAND-06-J,APX,U.S. House,11,R,Troy Balderson (R),0
Cuyahoga,CLEVELAND-06-J,APX,U.S. House,14,,Shane Hoffman (WI)*,0
Cuyahoga,CLEVELAND-06-J,APX,U.S. House,16,R,Theresa Gavarone (R),0
Cuyahoga,CLEVELAND-06-J,APX,State Senate,8,D,Charles Ballard,0
Cuyahoga,CLEVELAND-06-J,APX,State Senate,24,R,Bill Reineke,0
Cuyahoga,CLEVELAND-06-J,APX,State House,6,R,Thomas F. Patton,0
Cuyahoga,CLEVELAND-06-J,APX,State House,7,D,Kent Smith,0
Cuyahoga,CLEVELAND-06-J,APX,State House,8,R,Dustin D. Russell,0
Cuyahoga,CLEVELAND-06-J,APX,State House,9,D,Terrence Upchurch,0
Cuyahoga,CLEVELAND-06-J,APX,State House,10,D,Juanita Brent,0
Cuyahoga,CLEVELAND-06-J,APX,State House,11,R,Jerry V. Powell,0
Cuyahoga,CLEVELAND-06-J,APX,State House,12,R,Daniel Harrington,0
Cuyahoga,CLEVELAND-06-J,APX,State House,13,R,Lynn McMahan,0
Cuyahoga,CLEVELAND-06-J,APX,State House,14,D,Jeffrey A. Crossman,0
Cuyahoga,CLEVELAND-06-J,APX,State House,15,R,Dave Greenspan,0
Cuyahoga,CLEVELAND-06-J,APX,State House,16,R,Tim D. Haske,0
Cuyahoga,CLEVELAND-06-N,APY,U.S. House,9,R,Rob Weber (R),0
Cuyahoga,CLEVELAND-06-N,APY,U.S. House,11,R,Troy Balderson (R),0
Cuyahoga,CLEVELAND-06-N,APY,U.S. House,14,,Shane Hoffman (WI)*,0
Cuyahoga,CLEVELAND-06-N,APY,U.S. House,16,R,Theresa Gavarone (R),0
Cuyahoga,CLEVELAND-06-N,APY,State Senate,8,D,Charles Ballard,0
Cuyahoga,CLEVELAND-06-N,APY,State Senate,24,R,Bill Reineke,0
Cuyahoga,CLEVELAND-06-N,APY,State House,6,R,Thomas F. Patton,0
Cuyahoga,CLEVELAND-06-N,APY,State House,7,D,Kent Smith,0
Cuyahoga,CLEVELAND-06-N,APY,State House,8,R,Dustin D. Russell,0
Cuyahoga,CLEVELAND-06-N,APY,State House,9,D,Terrence Upchurch,0
Cuyahoga,CLEVELAND-06-N,APY,State House,10,D,Juanita Brent,0
Cuyahoga,CLEVELAND-06-N,APY,State House,11,R,Jerry V. Powell,0
Cuyahoga,CLEVELAND-06-N,APY,State House,12,R,Daniel Harrington,0
Cuyahoga,CLEVELAND-06-N,APY,State House,13,R,Lynn McMahan,0
Cuyahoga,CLEVELAND-06-N,APY,State House,14,D,Jeffrey A. Crossman,0
Cuyahoga,CLEVELAND-06-N,APY,State House,15,R,Dave Greenspan,0
Cuyahoga,CLEVELAND-06-N,APY,State House,16,R,Tim D. Haske,0
Cuyahoga,CLEVELAND-06-S,APZ,U.S. House,9,R,Rob Weber (R),0
Cuyahoga,CLEVELAND-06-S,APZ,U.S. House,11,R,Troy Balderson (R),0
Cuyahoga,CLEVELAND-06-S,APZ,U.S. House,14,,Shane Hoffman (WI)*,0
Cuyahoga,CLEVELAND-06-S,APZ,U.S. House,16,R,Theresa Gavarone (R),0
Cuyahoga,CLEVELAND-06-S,APZ,State Senate,8,D,Charles Ballard,0
Cuyahoga,CLEVELAND-06-S,APZ,State Senate,24,R,Bill Reineke,0
Cuyahoga,CLEVELAND-06-S,APZ,State House,6,R,Thomas F. Patton,0
Cuyahoga,CLEVELAND-06-S,APZ,State House,7,D,Kent Smith,0
Cuyahoga,CLEVELAND-06-S,APZ,State House,8,R,Dustin D. Russell,0
Cuyahoga,CLEVELAND-06-S,APZ,State House,9,D,Terrence Upchurch,0
Cuyahoga,CLEVELAND-06-S,APZ,State House,10,D,Juanita Brent,0
Cuyahoga,CLEVELAND-06-S,APZ,State House,11,R,Jerry V. Powell,0
Cuyahoga,CLEVELAND-06-S,APZ,State House,12,R,Daniel Harrington,0
Cuyahoga,CLEVELAND-06-S,APZ,State House,13,R,Lynn McMahan,0
Cuyahoga,CLEVELAND-06-S,APZ,State House,14,D,Jeffrey A. Crossman,0
Cuyahoga,CLEVELAND-06-S,APZ,State House,15,R,Dave Greenspan,0
Cuyahoga,CLEVELAND-06-S,APZ,State House,16,R,Tim D. Haske,0
Cuyahoga,CLEVELAND-06-P,AQB,U.S. House,9,R,Rob Weber (R),0
Cuyahoga,CLEVELAND-06-P,AQB,U.S. House,11,R,Troy Balderson (R),0
Cuyahoga,CLEVELAND-06-P,AQB,U.S. House,14,,Shane Hoffman (WI)*,0
Cuyahoga,CLEVELAND-06-P,AQB,U.S. House,16,R,Theresa Gavarone (R),0
Cuyahoga,CLEVELAND-06-P,AQB,State Senate,8,D,Charles Ballard,0
Cuyahoga,CLEVELAND-06-P,AQB,State Senate,24,R,Bill Reineke,0
Cuyahoga,CLEVELAND-06-P,AQB,State House,6,R,Thomas F. Patton,0
Cuyahoga,CLEVELAND-06-P,AQB,State House,7,D,Kent Smith,0
Cuyahoga,CLEVELAND-06-P,AQB,State House,8,R,Dustin D. Russell,0
Cuyahoga,CLEVELAND-06-P,AQB,State House,9,D,Terrence Upchurch,0
Cuyahoga,CLEVELAND-06-P,AQB,State House,10,D,Juanita Brent,0
Cuyahoga,CLEVELAND-06-P,AQB,State House,11,R,Jerry V. Powell,0
Cuyahoga,CLEVELAND-06-P,AQB,State House,12,R,Daniel Harrington,0
Cuyahoga,CLEVELAND-06-P,AQB,State House,13,R,Lynn McMahan,0
Cuyahoga,CLEVELAND-06-P,AQB,State House,14,D,Jeffrey A. Crossman,0
Cuyahoga,CLEVELAND-06-P,AQB,State House,15,R,Dave Greenspan,0
Cuyahoga,CLEVELAND-06-P,AQB,State House,16,R,Tim D. Haske,0
Cuyahoga,CLEVELAND-06-Q,AQC,U.S. House,9,R,Rob Weber (R),0
Cuyahoga,CLEVELAND-06-Q,AQC,U.S. House,11,R,Troy Balderson (R),0
Cuyahoga,CLEVELAND-06-Q,AQC,U.S. House,14,,Shane Hoffman (WI)*,0
Cuyahoga,CLEVELAND-06-Q,AQC,U.S. House,16,R,Theresa Gavarone (R),0
Cuyahoga,CLEVELAND-06-Q,AQC,State Senate,8,D,Charles Ballard,0
Cuyahoga,CLEVELAND-06-Q,AQC,State Senate,24,R,Bill Reineke,0
Cuyahoga,CLEVELAND-06-Q,AQC,State House,6,R,Thomas F. Patton,0
Cuyahoga,CLEVELAND-06-Q,AQC,State House,7,D,Kent Smith,0
Cuyahoga,CLEVELAND-06-Q,AQC,State House,8,R,Dustin D. Russell,0
Cuyahoga,CLEVELAND-06-Q,AQC,State House,9,D,Terrence Upchurch,0
Cuyahoga,CLEVELAND-06-Q,AQC,State House,10,D,Juanita Brent,0
Cuyahoga,CLEVELAND-06-Q,AQC,State House,11,R,Jerry V. Powell,0
Cuyahoga,CLEVELAND-06-Q,AQC,State House,12,R,Daniel Harrington,0
Cuyahoga,CLEVELAND-06-Q,AQC,State House,13,R,Lynn McMahan,0
Cuyahoga,CLEVELAND-06-Q,AQC,State House,14,D,Jeffrey A. Crossman,0
Cuyahoga,CLEVELAND-06-Q,AQC,State House,15,R,Dave Greenspan,0
Cuyahoga,CLEVELAND-06-Q,AQC,State House,16,R,Tim D. Haske,0
Cuyahoga,CLEVELAND-06-R,AQD,U.S. House,9,R,Rob Weber (R),0
Cuyahoga,CLEVELAND-06-R,AQD,U.S. House,11,R,Troy Balderson (R),0
Cuyahoga,CLEVELAND-06-R,AQD,U.S. House,14,,Shane Hoffman (WI)*,0
Cuyahoga,CLEVELAND-06-R,AQD,U.S. House,16,R,Theresa Gavarone (R),0
Cuyahoga,CLEVELAND-06-R,AQD,State Senate,8,D,Charles Ballard,0
Cuyahoga,CLEVELAND-06-R,AQD,State Senate,24,R,Bill Reineke,0
Cuyahoga,CLEVELAND-06-R,AQD,State House,6,R,Thomas F. Patton,0
Cuyahoga,CLEVELAND-06-R,AQD,State House,7,D,Kent Smith,0
Cuyahoga,CLEVELAND-06-R,AQD,State House,8,R,Dustin D. Russell,0
Cuyahoga,CLEVELAND-06-R,AQD,State House,9,D,Terrence Upchurch,0
Cuyahoga,CLEVELAND-06-R,AQD,State House,10,D,Juanita Brent,0
Cuyahoga,CLEVELAND-06-R,AQD,State House,11,R,Jerry V. Powell,0
Cuyahoga,CLEVELAND-06-R,AQD,State House,12,R,Daniel Harrington,0
Cuyahoga,CLEVELAND-06-R,AQD,State House,13,R,Lynn McMahan,0
Cuyahoga,CLEVELAND-06-R,AQD,State House,14,D,Jeffrey A. Crossman,0
Cuyahoga,CLEVELAND-06-R,AQD,State House,15,R,Dave Greenspan,0
Cuyahoga,CLEVELAND-06-R,AQD,State House,16,R,Tim D. Haske,0
Cuyahoga,CLEVELAND-06-C,AQE,U.S. House,9,R,Rob Weber (R),0
Cuyahoga,CLEVELAND-06-C,AQE,U.S. House,11,R,Troy Balderson (R),0
Cuyahoga,CLEVELAND-06-C,AQE,U.S. House,14,,Shane Hoffman (WI)*,0
Cuyahoga,CLEVELAND-06-C,AQE,U.S. House,16,R,Theresa Gavarone (R),0
Cuyahoga,CLEVELAND-06-C,AQE,State Senate,8,D,Charles Ballard,0
Cuyahoga,CLEVELAND-06-C,AQE,State Senate,24,R,Bill Reineke,0
Cuyahoga,CLEVELAND-06-C,AQE,State House,6,R,Thomas F. Patton,0
Cuyahoga,CLEVELAND-06-C,AQE,State House,7,D,Kent Smith,0
Cuyahoga,CLEVELAND-06-C,AQE,State House,8,R,Dustin D. Russell,0
Cuyahoga,CLEVELAND-06-C,AQE,State House,9,D,Terrence Upchurch,0
Cuyahoga,CLEVELAND-06-C,AQE,State House,10,D,Juanita Brent,0
Cuyahoga,CLEVELAND-06-C,AQE,State House,11,R,Jerry V. Powell,0
Cuyahoga,CLEVELAND-06-C,AQE,State House,12,R,Daniel Harrington,0
Cuyahoga,CLEVELAND-06-C,AQE,State House,13,R,Lynn McMahan,0
Cuyahoga,CLEVELAND-06-C,AQE,State House,14,D,Jeffrey A. Crossman,0
Cuyahoga,CLEVELAND-06-C,AQE,State House,15,R,Dave Greenspan,0
Cuyahoga,CLEVELAND-06-C,AQE,State House,16,R,Tim D. Haske,0
Cuyahoga,CLEVELAND-06-O,AQF,U.S. House,9,R,Rob Weber (R),0
Cuyahoga,CLEVELAND-06-O,AQF,U.S. House,11,R,Troy Balderson (R),0
Cuyahoga,CLEVELAND-06-O,AQF,U.S. House,14,,Shane Hoffman (WI)*,0
Cuyahoga,CLEVELAND-06-O,AQF,U.S. House,16,R,Theresa Gavarone (R),0
Cuyahoga,CLEVELAND-06-O,AQF,State Senate,8,D,Charles Ballard,0
Cuyahoga,CLEVELAND-06-O,AQF,State Senate,24,R,Bill Reineke,0
Cuyahoga,CLEVELAND-06-O,AQF,State House,6,R,Thomas F. Patton,0
Cuyahoga,CLEVELAND-06-O,AQF,State House,7,D,Kent Smith,0
Cuyahoga,CLEVELAND-06-O,AQF,State House,8,R,Dustin D. Russell,0
Cuyahoga,CLEVELAND-06-O,AQF,State House,9,D,Terrence Upchurch,368
Cuyahoga,CLEVELAND-06-O,AQF,State House,10,D,Juanita Brent,0
Cuyahoga,CLEVELAND-06-O,AQF,State House,11,R,Jerry V. Powell,0
Cuyahoga,CLEVELAND-06-O,AQF,State House,12,R,Daniel Harrington,0
Cuyahoga,CLEVELAND-06-O,AQF,State House,13,R,Lynn McMahan,0
Cuyahoga,CLEVELAND-06-O,AQF,State House,14,D,Jeffrey A. Crossman,0
Cuyahoga,CLEVELAND-06-O,AQF,State House,15,R,Dave Greenspan,0
Cuyahoga,CLEVELAND-06-O,AQF,State House,16,R,Tim D. Haske,0
Cuyahoga,CLEVELAND-06-T,AQH,U.S. House,9,R,Rob Weber (R),0
Cuyahoga,CLEVELAND-06-T,AQH,U.S. House,11,R,Troy Balderson (R),0
Cuyahoga,CLEVELAND-06-T,AQH,U.S. House,14,,Shane Hoffman (WI)*,0
Cuyahoga,CLEVELAND-06-T,AQH,U.S. House,16,R,Theresa Gavarone (R),0
Cuyahoga,CLEVELAND-06-T,AQH,State Senate,8,D,Charles Ballard,0
Cuyahoga,CLEVELAND-06-T,AQH,State Senate,24,R,Bill Reineke,0
Cuyahoga,CLEVELAND-06-T,AQH,State House,6,R,Thomas F. Patton,0
Cuyahoga,CLEVELAND-06-T,AQH,State House,7,D,Kent Smith,0
Cuyahoga,CLEVELAND-06-T,AQH,State House,8,R,Dustin D. Russell,0
Cuyahoga,CLEVELAND-06-T,AQH,State House,9,D,Terrence Upchurch,0
Cuyahoga,CLEVELAND-06-T,AQH,State House,10,D,Juanita Brent,0
Cuyahoga,CLEVELAND-06-T,AQH,State House,11,R,Jerry V. Powell,0
Cuyahoga,CLEVELAND-06-T,AQH,State House,12,R,Daniel Harrington,0
Cuyahoga,CLEVELAND-06-T,AQH,State House,13,R,Lynn McMahan,0
Cuyahoga,CLEVELAND-06-T,AQH,State House,14,D,Jeffrey A. Crossman,0
Cuyahoga,CLEVELAND-06-T,AQH,State House,15,R,Dave Greenspan,0
Cuyahoga,CLEVELAND-06-T,AQH,State House,16,R,Tim D. Haske,0
Cuyahoga,CLEVELAND-07-Q,AQM,U.S. House,9,R,Rob Weber (R),0
Cuyahoga,CLEVELAND-07-Q,AQM,U.S. House,11,R,Troy Balderson (R),0
Cuyahoga,CLEVELAND-07-Q,AQM,U.S. House,14,,Shane Hoffman (WI)*,0
Cuyahoga,CLEVELAND-07-Q,AQM,U.S. House,16,R,Theresa Gavarone (R),0
Cuyahoga,CLEVELAND-07-Q,AQM,State Senate,8,D,Charles Ballard,0
Cuyahoga,CLEVELAND-07-Q,AQM,State Senate,24,R,Bill Reineke,0
Cuyahoga,CLEVELAND-07-Q,AQM,State House,6,R,Thomas F. Patton,0
Cuyahoga,CLEVELAND-07-Q,AQM,State House,7,D,Kent Smith,0
Cuyahoga,CLEVELAND-07-Q,AQM,State House,8,R,Dustin D. Russell,0
Cuyahoga,CLEVELAND-07-Q,AQM,State House,9,D,Terrence Upchurch,0
Cuyahoga,CLEVELAND-07-Q,AQM,State House,10,D,Juanita Brent,0
Cuyahoga,CLEVELAND-07-Q,AQM,State House,11,R,Jerry V. Powell,0
Cuyahoga,CLEVELAND-07-Q,AQM,State House,12,R,Daniel Harrington,0
Cuyahoga,CLEVELAND-07-Q,AQM,State House,13,R,Lynn McMahan,0
Cuyahoga,CLEVELAND-07-Q,AQM,State House,14,D,Jeffrey A. Crossman,0
Cuyahoga,CLEVELAND-07-Q,AQM,State House,15,R,Dave Greenspan,0
Cuyahoga,CLEVELAND-07-Q,AQM,State House,16,R,Tim D. Haske,0
Cuyahoga,CLEVELAND-07-P,AQO,U.S. House,9,R,Rob Weber (R),0
Cuyahoga,CLEVELAND-07-P,AQO,U.S. House,11,R,Troy Balderson (R),0
Cuyahoga,CLEVELAND-07-P,AQO,U.S. House,14,,Shane Hoffman (WI)*,0
Cuyahoga,CLEVELAND-07-P,AQO,U.S. House,16,R,Theresa Gavarone (R),0
Cuyahoga,CLEVELAND-07-P,AQO,State Senate,8,D,Charles Ballard,0
Cuyahoga,CLEVELAND-07-P,AQO,State Senate,24,R,Bill Reineke,0
Cuyahoga,CLEVELAND-07-P,AQO,State House,6,R,Thomas F. Patton,0
Cuyahoga,CLEVELAND-07-P,AQO,State House,7,D,Kent Smith,0
Cuyahoga,CLEVELAND-07-P,AQO,State House,8,R,Dustin D. Russell,0
Cuyahoga,CLEVELAND-07-P,AQO,State House,9,D,Terrence Upchurch,0
Cuyahoga,CLEVELAND-07-P,AQO,State House,10,D,Juanita Brent,0
Cuyahoga,CLEVELAND-07-P,AQO,State House,11,R,Jerry V. Powell,0
Cuyahoga,CLEVELAND-07-P,AQO,State House,12,R,Daniel Harrington,0
Cuyahoga,CLEVELAND-07-P,AQO,State House,13,R,Lynn McMahan,0
Cuyahoga,CLEVELAND-07-P,AQO,State House,14,D,Jeffrey A. Crossman,0
Cuyahoga,CLEVELAND-07-P,AQO,State House,15,R,Dave Greenspan,0
Cuyahoga,CLEVELAND-07-P,AQO,State House,16,R,Tim D. Haske,0
Cuyahoga,CLEVELAND-07-M,AQQ,U.S. House,9,R,Rob Weber (R),0
Cuyahoga,CLEVELAND-07-M,AQQ,U.S. House,11,R,Troy Balderson (R),0
Cuyahoga,CLEVELAND-07-M,AQQ,U.S. House,14,,Shane Hoffman (WI)*,0
Cuyahoga,CLEVELAND-07-M,AQQ,U.S. House,16,R,Theresa Gavarone (R),0
